0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,26,14,0,0,0,0,11,100,20,9,5,1,0,6,2,0,0,0,0,0,0,135,12,1,3,2,1,5,11,39,7,9,52,111,19,17,7,0,16,51,19,44,19,15,4,23,78,113,0,0,0,0,0,135,135,84,5,1,6,30,29,47,72,47,12,28,38,87,22,23,121,110,19,8,2,2,0,0,84,135,4,0,0,0,0,4,79,135,15,0,0,0,0,6,120,135,6,0,1,1,0,10,90,51,5,2,10,1,0
48,22,11,27,3,0,0,3,141,43,4,0,0,0,0,20,61,131,26,0,0,0,0,3,8,44,33,5,0,0,0,5,46,10,10,75,74,5,2,18,141,60,0,0,2,1,1,42,134,82,5,0,0,0,0,8,23,27,3,0,0,0,1,6,37,14,19,78,141,3,0,6,141,49,12,6,6,1,0,62,137,24,8,0,0,0,2,96,7,13,8,4,14,14,12,11,2,12,102,104,16,2,21,1,92,51,66,24,2,4,9,20,73,11,0,0,0,0,5,113,18,5,5,3,8,6,10,43
33,0,0,1,0,0,63,131,112,25,35,16,3,0,13,39,12,16,69,97,30,2,0,1,6,11,98,91,18,0,0,3,131,84,3,2,0,0,12,126,131,60,2,4,9,0,1,32,27,10,4,32,115,5,3,14,21,4,3,24,45,4,2,26,128,131,14,6,0,8,1,1,109,62,1,0,4,24,25,98,32,12,21,27,62,6,9,48,5,20,29,18,43,11,0,5,39,78,21,9,4,13,2,2,77,70,13,8,6,24,7,14,67,52,25,13,5,2,0,6,0,18,21,17,51,18,0,0
2,1,1,2,14,49,27,9,1,1,12,10,4,12,56,28,0,1,19,75,73,13,26,19,8,7,4,45,60,7,4,2,0,0,0,0,20,119,55,9,10,0,0,1,20,95,129,52,64,20,11,11,38,32,83,103,2,6,31,74,39,8,1,0,51,8,1,2,2,56,109,46,80,16,6,57,104,26,14,16,129,53,13,20,27,3,3,35,22,24,42,82,21,0,0,2,129,72,10,0,0,1,22,36,108,22,5,57,126,0,0,6,129,15,4,20,43,3,1,43,48,5,3,4,29,16,3,19
1,0,0,0,0,13,132,51,83,0,0,0,0,3,47,132,49,4,2,46,10,1,14,62,4,12,9,46,8,1,6,9,33,9,45,62,5,10,91,51,132,33,7,1,1,0,15,115,85,10,0,2,17,19,59,85,42,15,10,10,4,2,17,51,12,16,119,132,1,0,0,0,132,73,49,23,1,1,0,15,79,23,21,5,32,16,4,24,132,65,16,1,1,0,0,23,0,5,28,75,34,2,0,0,39,47,63,19,0,0,0,1,74,49,31,2,0,0,0,6,93,67,14,0,0,0,4,13
3,0,5,16,40,19,71,34,8,3,77,110,25,1,8,15,1,16,114,114,12,0,0,0,114,108,67,8,0,0,0,2,33,27,57,7,1,5,89,52,114,35,26,46,9,0,11,46,10,15,54,106,62,8,1,2,114,47,13,4,15,7,2,7,13,77,114,56,3,0,0,0,114,35,33,32,8,7,3,21,21,13,7,33,113,34,4,9,114,81,6,9,17,1,0,5,3,24,13,32,23,38,10,0,8,13,11,22,13,44,73,2,21,4,0,0,34,45,38,12,114,8,0,0,1,1,0,23
0,0,0,11,10,0,0,0,15,28,22,45,9,0,0,0,90,119,7,1,0,0,0,0,18,48,10,60,43,3,0,0,10,7,2,73,89,3,0,0,38,46,35,119,103,2,0,2,119,119,11,6,4,0,0,26,42,29,5,19,119,19,0,4,11,7,1,17,97,78,22,7,19,4,2,27,118,41,4,7,119,10,1,4,8,11,38,119,39,3,2,6,100,63,49,40,5,9,4,11,17,27,26,13,0,0,3,57,73,32,3,2,4,1,1,15,58,21,71,101,18,12,1,0,3,20,113,80
12,19,25,10,36,36,11,9,85,64,34,0,2,1,0,121,121,36,6,5,10,6,1,121,13,2,1,10,121,57,2,5,24,10,22,30,37,12,4,14,121,121,38,1,1,2,4,33,85,116,35,0,27,65,12,15,15,11,4,7,121,121,2,3,13,7,88,84,13,2,0,0,121,33,29,23,0,2,30,80,32,7,4,2,18,73,96,49,2,30,37,20,64,38,3,1,3,2,61,61,1,0,2,17,10,21,74,43,4,1,4,6,21,17,28,3,1,2,10,12,12,21,17,3,11,9,5,5
1,0,1,2,20,39,45,9,4,18,11,1,8,71,59,3,0,82,119,29,31,37,2,0,0,25,119,18,4,0,0,0,14,0,0,1,16,85,80,12,119,112,26,0,3,26,22,31,20,119,99,1,0,32,32,7,0,15,86,18,18,87,49,0,24,5,39,87,13,17,16,7,119,37,17,4,0,4,26,113,28,12,9,10,7,91,119,44,0,2,48,25,8,117,97,0,5,17,47,66,14,17,30,8,35,53,55,9,1,1,4,13,12,12,35,10,2,4,42,21,20,53,62,13,1,1,14,7
0,7,142,97,4,0,0,0,71,88,144,13,0,0,0,2,144,47,7,0,0,0,0,44,75,0,0,0,3,5,1,40,35,15,57,95,9,0,0,16,39,27,51,57,45,9,2,12,144,11,2,1,4,3,1,53,109,0,0,0,2,1,3,53,95,11,19,23,19,7,3,44,26,19,13,73,115,11,2,5,144,48,5,7,5,0,0,29,85,0,0,0,0,0,2,53,26,14,12,15,12,13,9,11,16,3,0,2,68,29,10,8,122,4,0,0,3,1,1,69,60,0,0,0,0,0,0,61
5,10,13,9,27,72,25,7,129,20,4,2,12,23,2,16,129,30,1,5,8,0,0,27,7,8,3,28,50,0,0,1,10,13,40,18,6,17,9,4,129,43,72,9,1,1,0,30,129,26,5,1,2,0,0,97,23,3,2,24,41,19,1,8,66,70,10,12,7,9,2,9,60,129,129,4,0,0,0,1,120,118,58,1,0,16,6,5,23,6,0,2,53,129,7,0,82,66,10,22,3,0,0,10,75,64,22,2,1,9,40,40,3,12,14,2,10,106,42,2,5,8,3,1,22,129,12,0
12,41,110,55,11,3,0,2,152,79,28,1,2,2,0,14,152,2,0,0,4,6,1,38,1,0,0,0,19,28,4,2,24,16,29,86,101,13,2,7,152,67,5,9,17,4,1,14,152,6,0,0,2,2,7,57,1,0,0,0,25,21,11,13,29,14,3,12,93,34,4,8,152,51,3,4,8,1,0,54,112,2,0,0,0,0,3,80,2,0,0,0,1,18,16,13,19,0,0,0,15,44,97,47,148,0,0,0,0,1,2,78,80,0,0,0,0,0,0,40,2,0,0,0,0,5,4,5
5,0,0,0,15,30,60,17,7,2,0,14,67,23,16,11,52,45,17,15,17,3,2,7,7,14,34,54,29,2,3,1,6,0,0,0,35,44,33,31,26,3,0,0,9,56,55,30,133,55,7,3,3,6,5,12,20,43,87,51,16,0,0,0,1,0,0,1,48,92,51,32,57,14,0,0,0,13,41,117,133,29,1,0,0,0,0,54,129,103,43,1,0,0,0,10,1,0,0,1,116,126,30,38,38,0,0,0,2,12,25,133,133,6,0,0,0,0,0,133,133,24,0,0,0,0,2,23
0,0,1,1,2,46,96,25,0,0,4,2,0,9,137,45,12,1,0,0,1,7,50,36,9,18,5,9,12,2,1,4,15,1,0,0,7,90,137,22,36,6,3,5,0,5,137,101,137,39,1,0,0,0,18,105,37,60,9,9,22,2,0,2,67,18,19,92,28,27,18,14,114,29,8,13,1,14,28,36,137,102,2,2,0,1,4,32,44,42,7,25,50,6,0,0,7,4,16,104,89,7,6,3,87,23,8,34,20,28,28,27,137,62,0,0,2,2,5,27,32,7,1,8,33,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2,120,37,2,0,0,0,0,15,57,140,8,2,4,0,0,4,0,0,0,57,8,2,0,0,120,13,0,20,11,22,4,8,170,132,0,0,0,0,0,12,87,114,4,3,18,10,8,6,5,11,15,170,64,1,0,0,147,50,1,123,99,5,0,1,170,137,1,0,0,0,0,9,47,20,20,11,3,8,7,8
0,0,0,3,44,86,18,7,94,3,0,0,46,62,20,86,91,5,0,2,48,57,14,51,56,12,30,6,0,9,8,27,4,2,1,5,64,93,26,35,113,29,3,5,51,55,9,46,108,4,0,14,40,11,6,51,108,7,6,5,9,6,14,69,24,45,27,30,39,14,4,14,53,29,31,42,48,15,45,35,66,21,5,3,17,16,65,70,113,29,14,5,25,14,10,72,57,71,24,21,13,1,1,1,2,35,113,73,61,3,4,3,21,113,113,5,3,1,5,15,15,113,99,0,1,1,4,11
82,95,4,1,0,22,14,10,144,34,1,0,0,21,18,73,93,44,24,1,5,18,11,32,2,2,13,6,70,72,5,2,47,15,11,3,21,102,23,17,144,32,0,0,1,41,20,66,144,8,0,2,22,12,26,36,2,2,8,32,95,33,6,0,38,63,20,13,94,86,3,2,144,87,2,0,0,7,8,67,62,1,0,0,2,4,83,101,0,0,7,15,13,9,55,24,3,84,47,15,36,9,0,0,57,38,32,11,2,2,14,68,85,6,3,4,4,3,9,65,10,4,1,7,6,7,26,19
28,80,23,24,16,1,1,0,116,134,3,0,0,5,3,10,118,69,13,1,1,2,5,27,15,57,99,7,4,5,3,2,63,55,35,6,0,3,2,5,81,36,0,0,2,80,47,35,135,19,0,0,0,13,16,86,49,7,1,0,17,26,10,19,5,18,65,21,52,42,1,1,108,31,1,1,26,115,16,14,135,50,0,0,0,4,11,41,34,2,0,3,21,8,37,23,1,16,18,15,135,54,0,0,59,110,25,6,24,22,2,4,129,30,0,0,0,0,11,79,12,0,0,0,1,2,38,44
