6,1,2,10,33,16,7,8,89,27,6,3,5,4,6,24,8,90,64,6,3,0,0,0,0,123,57,0,0,0,0,0,14,30,40,113,44,4,1,2,123,123,12,25,13,3,2,24,44,123,50,0,0,0,0,4,0,62,29,0,0,0,0,0,20,25,12,94,123,13,4,2,123,31,2,27,71,19,14,102,123,23,0,0,0,0,0,25,2,6,0,0,0,0,0,0,6,9,2,69,123,22,0,0,123,38,5,47,84,29,13,66,123,9,0,0,0,0,0,48,4,0,0,0,0,0,0,1
20,5,0,0,7,43,11,13,8,3,0,4,18,37,33,16,29,35,42,51,16,6,3,6,75,14,20,43,17,3,7,50,8,2,0,0,7,134,36,22,58,4,0,0,1,44,90,82,134,30,19,44,7,4,9,58,33,6,14,134,66,5,6,29,15,12,0,0,5,109,9,4,103,110,0,0,0,5,11,19,134,103,1,5,0,0,0,12,24,5,2,84,125,5,1,1,8,85,11,0,1,5,0,0,59,134,4,0,0,0,0,0,87,134,0,0,0,0,0,0,3,3,4,36,55,0,0,0
0,0,0,22,130,66,0,0,13,33,7,52,130,18,0,0,28,130,109,1,1,0,1,1,15,105,130,0,0,0,1,3,0,0,0,66,115,34,0,0,57,23,16,130,130,0,0,7,130,97,34,13,1,0,0,42,25,28,44,0,0,0,0,3,0,26,22,25,11,5,1,0,7,18,118,130,30,5,0,0,95,89,92,43,2,0,0,8,22,13,1,0,0,0,0,0,3,34,14,6,5,14,1,0,0,4,24,18,11,39,2,0,0,12,39,9,3,3,0,0,1,20,25,0,0,0,0,0
4,0,0,0,0,2,2,8,0,0,0,0,0,16,19,3,4,0,0,0,0,3,19,31,8,1,2,0,0,0,3,87,0,0,0,0,1,26,57,131,13,0,0,0,15,131,83,33,131,12,6,0,0,26,51,120,24,10,39,7,0,0,4,20,1,1,0,1,2,25,131,131,80,75,0,0,10,131,101,24,131,125,0,0,0,10,8,46,23,4,7,1,0,0,34,36,2,74,48,1,3,0,13,8,57,131,40,0,0,1,10,3,49,131,44,1,0,0,0,0,1,3,29,15,0,0,3,3
39,11,8,23,47,21,37,86,77,32,23,9,9,15,11,21,19,96,50,19,9,0,0,1,6,29,16,54,89,41,7,2,23,16,17,37,44,2,0,3,140,32,1,0,0,0,0,15,64,26,3,5,4,1,0,2,1,7,32,65,24,4,2,0,9,0,0,1,39,26,53,14,137,6,0,0,0,0,22,92,105,43,25,13,1,0,0,44,8,12,44,101,8,2,2,6,0,0,11,29,10,55,140,45,20,0,0,3,1,1,140,140,87,10,5,2,0,0,20,140,17,5,36,76,1,1,37,107
1,0,0,1,66,117,38,0,11,36,16,0,1,41,117,3,31,77,57,0,0,20,84,11,69,58,5,1,1,4,9,12,18,4,0,13,117,44,1,1,117,117,30,2,8,4,6,25,28,105,99,25,3,2,11,11,28,40,11,15,12,9,3,1,11,1,0,1,104,98,0,7,92,12,4,0,3,2,64,117,61,10,5,9,3,4,107,117,38,13,8,13,2,0,2,37,6,37,31,5,41,19,0,0,4,28,117,2,0,0,11,18,106,65,62,1,0,0,9,49,56,14,0,0,1,4,5,23
0,0,0,0,0,62,122,1,0,11,11,0,0,122,104,0,9,12,30,4,0,19,74,86,23,0,2,2,0,0,4,122,15,7,5,27,2,11,51,3,83,122,69,3,0,12,15,9,11,52,122,121,12,1,0,10,19,13,43,83,1,0,0,109,22,10,13,122,37,0,0,3,122,85,13,9,3,2,1,61,39,26,43,53,32,10,2,22,3,34,108,44,3,2,5,4,1,20,51,91,20,0,0,0,40,122,50,8,0,0,0,2,18,35,18,10,15,7,0,1,5,6,10,13,15,16,13,8
11,18,1,6,90,32,0,0,52,33,6,19,37,4,0,1,142,56,0,1,7,0,0,3,9,48,3,0,0,0,0,0,69,44,1,3,103,41,0,0,86,41,7,23,142,6,0,6,142,10,0,1,24,2,0,28,32,5,0,0,0,0,0,1,127,60,0,1,76,27,0,0,90,29,0,4,142,11,0,3,142,17,0,0,28,2,0,12,35,2,0,0,0,0,0,1,133,52,0,1,34,14,0,0,50,9,0,2,142,9,0,8,142,0,0,0,20,2,0,57,27,0,0,0,0,0,1,14
17,80,135,67,9,1,7,3,50,5,57,120,32,0,12,27,135,10,1,4,2,0,0,49,30,2,0,0,0,0,0,2,45,70,37,52,51,31,9,3,48,6,20,135,135,10,0,2,135,18,9,16,18,0,0,29,42,2,0,0,0,0,0,7,3,6,25,43,17,26,15,7,11,8,106,135,40,3,5,11,107,84,96,56,4,0,0,7,26,46,8,0,0,0,0,2,8,10,14,21,34,22,14,10,14,21,21,10,2,3,8,16,0,85,64,10,2,1,0,0,0,135,79,0,0,0,0,0
0,0,0,0,0,2,8,2,0,0,0,0,0,19,42,16,5,0,0,0,0,3,73,86,0,0,0,0,0,0,83,128,0,0,0,0,0,78,19,0,15,5,0,0,0,128,75,24,128,15,2,2,2,28,50,96,13,3,3,5,13,14,17,26,6,2,0,0,27,128,54,1,55,128,9,0,0,128,43,7,128,128,16,2,2,7,4,32,28,14,23,28,22,12,5,11,23,1,0,52,112,48,3,9,128,84,9,3,2,5,16,79,41,52,34,14,1,29,72,38,20,8,11,6,0,2,22,53
59,100,18,1,0,0,26,66,139,13,3,1,0,0,0,23,178,0,0,0,0,0,0,30,39,1,0,0,0,0,0,4,9,118,31,4,6,15,18,5,134,8,4,3,5,4,6,12,178,1,0,0,0,0,0,26,60,1,0,0,0,0,0,7,12,14,26,30,36,24,21,14,146,34,9,2,0,1,7,16,178,17,0,0,0,0,0,6,70,3,0,0,0,0,0,3,6,17,63,45,16,15,9,5,95,34,17,16,10,8,4,4,178,24,0,0,0,0,0,0,56,1,0,0,0,0,0,2
0,0,0,0,0,86,88,0,18,4,0,0,0,42,144,38,39,9,0,0,0,0,31,59,4,0,0,0,0,0,0,3,14,0,0,0,3,144,106,7,144,78,0,0,0,28,93,43,127,84,0,0,0,0,4,20,5,3,0,0,0,0,0,1,25,0,0,0,4,64,29,34,144,12,0,0,0,1,7,144,144,9,0,0,0,0,0,46,3,1,0,0,0,0,0,2,10,3,3,20,5,12,19,13,144,31,0,0,0,3,8,68,144,15,0,0,0,0,0,20,2,2,0,0,0,0,0,0
0,0,0,19,27,0,0,0,0,0,3,129,129,2,0,0,4,90,60,57,29,0,1,0,44,129,19,0,0,0,0,0,0,0,0,2,16,24,0,0,14,2,2,32,129,122,1,2,129,122,38,17,30,20,1,4,20,99,22,0,0,0,0,1,0,0,0,0,44,108,0,0,48,0,0,0,97,129,2,6,129,5,0,0,4,13,1,34,42,2,0,0,0,0,0,20,0,0,0,0,100,95,0,0,54,10,0,0,54,68,0,2,129,19,0,0,0,0,0,13,57,0,0,0,0,0,0,9
0,0,0,76,88,1,0,0,52,3,0,59,65,2,0,4,132,14,0,0,0,0,0,9,43,6,0,0,0,0,0,0,0,0,2,116,36,0,0,0,47,7,3,132,91,0,0,0,132,23,1,12,5,0,0,3,43,7,0,0,0,0,0,1,0,0,2,32,13,4,0,0,14,2,1,118,132,45,2,3,132,4,1,19,27,18,24,124,22,0,0,0,0,0,10,89,0,0,0,0,33,25,0,0,0,0,0,2,132,132,5,1,3,0,1,0,18,53,51,117,24,0,0,0,0,0,15,132
0,0,0,0,0,1,117,93,4,0,0,0,0,0,106,111,1,0,0,0,0,0,77,54,0,0,0,0,3,14,53,24,13,3,24,80,0,0,52,66,117,10,5,2,0,0,29,117,40,0,0,0,17,26,50,31,0,0,0,0,4,14,79,60,6,7,117,117,0,0,0,0,117,65,117,38,2,0,0,2,34,10,7,58,105,24,14,3,0,0,0,49,46,18,74,106,0,0,64,39,0,0,0,0,0,8,94,60,20,0,0,0,0,2,9,88,57,0,0,0,0,0,21,117,17,0,4,11
0,0,7,78,114,15,0,0,1,87,87,65,47,20,8,0,47,66,20,0,0,10,20,28,92,0,0,0,0,0,0,36,0,0,1,6,35,114,18,0,14,4,7,8,93,139,29,11,139,8,0,0,6,58,48,78,76,0,0,0,0,7,38,53,7,2,0,0,58,36,10,1,63,8,0,3,139,109,2,4,139,29,0,0,18,22,11,23,19,1,0,0,1,54,36,10,9,1,0,1,56,15,0,0,41,24,7,40,139,10,0,0,139,42,3,5,7,2,5,11,3,0,0,0,0,11,8,3
0,0,1,23,56,8,2,0,51,0,0,35,78,14,15,118,93,0,0,1,3,0,0,113,18,29,1,6,8,0,0,2,10,29,11,43,25,0,0,0,59,7,7,122,122,0,0,35,122,18,2,13,10,0,0,91,71,68,1,0,0,0,0,5,20,58,27,22,9,0,0,0,17,27,31,122,100,0,0,0,122,102,28,35,12,17,7,8,61,15,0,0,2,19,35,112,2,37,41,48,5,0,0,0,0,5,15,117,22,0,0,0,4,21,14,22,61,97,4,0,25,0,0,2,25,83,41,122
0,0,0,1,5,0,6,14,3,5,2,0,0,0,28,160,24,2,1,0,0,0,17,160,28,0,0,0,0,0,1,160,7,4,0,0,2,2,0,3,36,59,27,0,0,0,0,8,62,27,60,7,0,0,0,160,146,2,2,0,0,0,0,160,17,0,0,0,0,1,11,32,127,16,3,0,0,0,0,31,36,11,24,11,0,0,0,12,155,4,5,3,0,0,0,143,4,0,0,1,0,0,21,53,80,0,0,0,0,0,2,99,48,0,0,0,0,0,0,28,63,0,0,0,0,0,0,35
0,0,0,0,157,157,0,0,31,3,0,0,143,157,1,3,32,5,0,0,2,15,6,5,0,0,0,0,1,6,4,1,0,0,0,0,157,157,0,0,63,10,0,0,114,82,0,2,31,3,0,0,1,20,9,6,13,5,2,0,0,2,4,6,1,0,0,0,157,115,0,0,58,1,0,0,68,26,3,17,32,5,0,0,1,28,6,8,47,35,2,0,0,0,1,2,0,0,0,9,157,29,0,0,15,0,0,5,51,5,6,30,51,10,0,0,0,6,7,12,49,24,0,0,0,7,3,1
1,0,0,0,0,101,130,6,70,6,0,0,0,21,102,83,34,8,4,1,0,0,1,19,0,0,1,0,0,0,0,0,41,2,0,0,0,124,91,13,153,58,2,0,0,6,29,47,87,46,43,37,0,0,0,4,0,0,17,38,0,0,0,0,45,59,3,0,0,10,2,0,153,88,2,0,0,0,0,47,138,12,23,29,0,0,0,69,0,0,36,78,0,0,1,5,2,153,30,0,0,0,0,0,64,153,28,0,0,0,0,8,47,16,1,0,0,0,11,84,0,0,6,12,0,0,20,56
0,0,0,0,1,1,1,0,0,9,12,0,0,1,3,0,0,21,63,0,0,2,3,0,0,33,100,0,0,2,3,0,14,8,0,5,8,3,1,0,105,149,80,0,0,0,1,3,15,149,149,0,0,0,0,0,0,98,149,0,0,0,0,0,28,3,1,25,26,0,0,3,149,46,6,0,0,0,0,96,121,42,40,0,0,0,0,41,0,6,22,0,0,0,0,0,6,0,0,44,64,0,0,3,149,0,0,1,0,0,0,110,149,0,0,0,0,0,0,91,2,0,0,0,0,0,0,1
3,3,0,0,3,0,0,0,155,95,0,0,2,0,0,0,155,72,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,5,0,0,3,1,0,1,155,91,0,0,0,0,5,41,132,35,0,0,0,0,43,40,0,0,0,0,0,1,28,7,11,0,0,0,6,0,0,7,113,5,0,0,1,0,74,155,18,0,0,0,0,0,155,155,0,0,0,0,0,0,155,70,0,0,35,11,2,0,0,0,0,2,40,3,0,0,12,17,0,1,24,4,0,0,68,24,0,6,12,1,0,0,98,22
0,0,0,0,1,0,0,0,7,3,0,2,4,0,0,0,30,19,0,0,6,2,0,0,3,4,0,0,136,182,3,0,3,0,0,0,1,0,3,6,14,1,0,0,4,0,1,1,54,5,0,0,40,10,0,3,2,3,17,48,182,182,1,0,2,0,0,0,0,38,69,18,20,2,0,0,0,1,41,66,54,10,0,13,34,1,0,11,2,39,126,182,182,12,0,0,35,42,16,2,4,75,27,12,40,28,36,27,5,1,13,78,46,1,0,4,3,5,8,70,1,7,30,29,10,38,14,3
0,1,0,0,2,9,0,0,35,39,0,0,2,7,2,6,108,101,6,6,1,0,1,11,11,27,12,83,132,0,0,0,5,19,0,0,5,15,0,0,49,25,0,0,13,67,24,27,166,35,1,5,1,9,15,51,51,22,11,165,94,0,0,0,10,31,0,0,25,45,0,0,102,18,0,0,55,124,5,8,166,43,0,0,0,5,2,8,78,7,13,52,2,0,0,0,5,9,0,2,36,73,0,0,101,41,1,5,28,27,0,0,166,86,0,0,0,0,0,0,48,7,0,0,0,0,0,0
5,4,2,1,6,1,0,0,30,33,24,35,2,0,0,1,0,3,9,52,5,0,0,0,0,0,1,35,46,1,0,0,14,0,1,3,4,14,34,22,157,29,18,62,5,0,5,41,28,10,27,157,37,0,0,0,0,0,16,68,39,2,0,0,32,10,7,24,74,17,11,29,157,19,1,11,11,1,2,44,78,15,42,141,67,0,0,0,0,2,33,116,132,12,0,0,50,15,0,2,104,43,0,4,157,69,0,1,10,2,0,4,49,20,3,15,75,4,0,0,7,3,1,5,157,51,2,5
0,3,2,0,0,1,1,0,13,61,15,0,4,45,22,7,93,130,3,0,2,20,3,12,119,150,60,31,13,0,3,33,3,0,0,0,0,0,1,0,127,10,0,0,0,5,13,13,150,30,0,0,0,0,0,111,150,51,14,37,56,17,64,150,4,0,0,0,0,0,0,0,150,2,0,0,0,0,0,3,58,2,0,0,0,0,0,19,4,0,0,1,3,10,86,150,2,0,0,0,0,0,0,0,124,0,0,0,0,0,0,3,47,1,0,0,0,1,1,2,0,1,0,1,2,16,3,0
5,2,0,0,0,0,0,0,97,142,0,0,0,0,0,0,52,142,6,0,0,0,0,1,142,91,4,0,0,2,3,19,27,5,0,0,0,0,0,1,142,76,0,0,0,0,0,13,111,41,0,0,0,0,4,16,142,74,0,0,0,65,50,33,29,37,7,0,1,0,0,4,142,90,21,1,0,0,0,29,110,10,3,3,1,1,6,19,22,6,4,1,1,27,44,30,105,98,5,1,2,0,3,7,104,119,33,16,26,9,0,9,71,16,5,2,3,1,0,17,1,23,18,1,1,3,1,0
0,0,0,0,0,81,67,1,31,5,0,0,0,21,101,57,22,8,0,0,0,0,3,21,0,0,0,0,0,0,0,0,16,0,0,0,0,169,88,15,169,53,4,0,0,21,58,67,84,60,27,0,0,0,0,5,0,0,0,0,0,0,0,0,42,0,0,0,0,73,16,12,169,10,0,0,0,1,2,77,169,17,7,0,0,0,0,26,0,0,0,0,0,0,0,0,16,36,62,0,0,2,2,3,169,84,28,0,0,0,0,38,169,7,0,0,0,0,0,41,0,0,0,0,0,0,0,0
32,48,105,124,9,0,1,4,72,124,108,13,0,0,0,1,12,68,124,77,1,0,0,0,0,0,121,124,10,0,0,0,2,14,89,124,0,0,0,0,61,79,85,97,0,0,0,1,97,32,23,40,13,0,0,14,2,0,10,124,110,0,0,0,6,13,14,32,9,1,0,0,5,3,21,114,25,1,0,0,46,4,6,32,11,3,4,30,3,0,0,29,124,22,5,10,0,4,0,0,11,13,0,0,0,0,1,23,19,5,0,0,0,0,1,65,16,5,4,5,0,0,0,24,68,51,5,2
37,119,0,0,0,0,0,4,10,131,39,6,9,6,0,0,30,36,34,12,15,5,0,0,33,19,0,1,0,0,0,0,131,101,0,0,0,4,4,35,26,43,1,0,8,94,13,6,68,32,0,0,9,27,6,5,21,24,8,0,0,0,0,1,115,3,0,0,0,9,50,131,34,0,0,0,0,88,121,65,131,27,0,0,0,7,14,35,13,23,11,0,0,0,7,3,16,0,0,0,0,19,66,131,131,4,0,0,1,45,131,105,131,7,0,0,0,0,9,46,8,0,0,0,9,20,26,14
5,0,0,0,0,0,8,27,40,3,0,0,0,0,53,178,2,0,0,0,0,0,92,178,119,1,0,0,0,0,27,178,5,0,0,0,0,0,0,0,113,17,4,0,0,0,3,41,17,12,22,8,0,0,53,178,42,0,2,4,0,0,60,178,0,0,0,0,0,0,0,0,127,5,1,0,0,0,0,14,55,16,20,19,0,0,0,11,0,0,11,42,1,0,22,117,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,20,73,1,0,1,1,0,0,19,0,1,5,14,4,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,41,36,1,3,0,0,0,0,11,66,42,2,0,0,0,0,1,4,14,0,0,0,2,34,14,0,0,11,3,1,24,134,134,70,18,134,15,2,5,11,49,97,134,56,1,0,0,5,35,2,20,0,0,0,18,38,1,0,0,14,14,16,134,134,23,2,3,134,67,20,56,35,8,4,58,59,3,0,0,76,95,2,19,0,0,0,4,7,0,0,0,0,0,0,73,134,2,0,0,85,4,3,48,91,6,5,86,32,0,0,4,105,51,13,51
73,133,7,7,10,0,0,2,30,26,6,50,133,13,1,6,133,32,1,6,21,4,1,21,33,9,1,0,0,0,0,0,7,109,13,2,38,18,0,0,23,12,4,20,133,133,14,25,133,37,3,4,20,28,14,120,53,3,0,0,0,0,0,9,0,4,4,29,56,8,0,0,10,51,119,126,133,37,1,3,133,133,75,12,7,4,1,15,32,15,0,0,0,0,0,1,0,0,3,16,2,0,0,0,0,9,61,32,1,0,0,0,0,30,28,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,2,31,16,6,2,2,2,8,18,44,7,4,5,87,27,10,9,3,2,3,31,55,88,0,0,0,0,0,8,5,0,0,0,2,63,79,19,84,32,34,29,7,4,25,34,72,19,41,104,32,1,4,51,107,7,0,6,3,0,2,115,34,21,0,0,0,53,51,33,122,61,4,9,0,0,10,46,71,18,9,122,97,4,2,9,69,3,2,35,64,16,27,122,36,122,3,0,0,4,0,0,122,122,0,0,0,0,0,0,28,20,3,52,102,1,0,0,43,57,46,72,87,8,7,26
0,0,0,0,0,93,16,0,12,16,0,0,0,122,61,2,66,79,0,0,0,23,38,29,26,15,0,0,0,0,0,7,5,0,0,11,88,122,21,3,122,75,0,1,6,79,32,18,89,122,0,0,0,0,1,2,4,13,0,0,0,0,0,0,9,0,0,122,122,13,4,25,122,8,1,48,28,3,1,81,122,8,0,0,0,0,0,57,2,0,0,0,0,0,0,1,11,0,0,65,44,1,4,114,78,0,1,99,54,0,0,67,106,0,0,2,1,0,0,122,5,0,0,0,0,1,7,17
12,13,6,48,85,37,15,5,7,58,67,54,44,41,19,6,49,139,88,0,0,12,40,12,44,139,85,0,0,6,5,5,8,4,5,16,47,23,32,41,32,63,45,19,19,3,1,23,139,82,17,0,0,0,0,66,139,17,0,0,0,0,0,42,68,45,4,0,1,4,10,47,39,24,7,1,1,1,1,5,139,60,0,0,0,0,0,11,139,30,0,0,0,0,0,7,34,30,2,0,0,0,0,29,45,43,3,0,0,0,0,0,139,110,0,0,0,0,0,0,99,62,0,0,0,0,0,0
7,4,0,6,23,3,0,0,110,132,0,0,0,0,0,0,64,123,38,1,1,9,17,6,5,19,44,7,0,0,15,12,28,8,0,25,46,0,0,1,132,83,0,0,8,3,2,26,60,36,5,9,62,43,36,30,21,25,16,1,1,2,46,54,13,2,0,123,71,0,0,8,88,6,0,8,4,1,49,132,19,18,9,10,26,5,108,132,20,48,29,1,0,0,32,76,0,0,16,132,32,0,0,0,0,0,74,115,1,0,17,22,27,16,59,11,0,0,50,91,72,30,11,1,0,0,22,89
