0,0,0,0,0,0,0,0,70,23,0,0,0,0,1,41,141,14,0,0,0,0,0,68,141,0,0,0,0,0,0,140,1,1,0,0,0,0,0,0,79,78,0,0,0,0,0,7,141,43,0,0,0,0,0,27,130,5,0,0,0,0,0,121,1,0,0,0,0,0,0,2,60,4,0,0,0,0,4,80,141,41,0,0,0,0,0,52,81,119,24,0,0,0,0,8,0,0,0,0,0,0,1,2,63,19,0,0,0,0,6,30,141,102,0,0,0,0,0,14,97,141,36,0,0,0,0,0
0,0,0,0,0,0,0,0,31,29,0,0,0,0,0,0,137,79,0,0,0,0,0,1,118,46,0,0,0,0,0,0,27,0,0,0,0,0,0,6,137,56,0,0,0,0,0,18,137,115,0,0,0,0,0,3,137,25,0,0,0,0,0,13,97,14,0,0,0,0,0,9,137,10,0,0,0,0,0,55,137,10,0,0,0,0,0,54,131,7,0,0,0,0,0,18,112,3,0,0,0,0,0,31,137,3,0,0,0,0,0,40,137,24,0,0,0,0,0,34,101,90,0,0,0,0,0,5
47,0,0,0,0,0,0,35,148,22,0,0,0,0,0,13,148,18,0,0,0,0,2,41,148,2,0,0,0,0,0,73,68,7,2,0,0,0,0,9,148,30,0,0,1,1,0,11,136,10,0,0,12,16,12,80,121,0,0,0,0,0,3,148,42,6,5,0,0,0,0,1,148,12,0,0,4,1,0,17,85,1,0,3,51,19,3,45,47,0,0,0,1,1,25,148,8,0,0,0,0,0,0,0,148,10,0,1,2,0,0,4,50,4,0,19,52,4,1,8,6,0,0,3,12,6,47,33
44,1,0,0,0,0,0,23,64,16,31,125,6,0,0,15,2,61,53,100,4,1,1,2,7,71,51,0,0,2,10,12,75,6,0,0,0,0,0,19,129,58,33,74,9,1,4,39,12,21,54,129,129,28,9,6,18,9,2,4,39,36,40,71,10,3,0,0,0,0,0,1,86,15,0,3,8,3,80,129,9,1,0,71,129,20,58,125,7,0,0,43,117,11,4,45,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,78,9,0,0,7,39,37,81,129,0,0,0,10,66,50,18,6
0,0,0,0,0,0,0,0,8,79,13,0,0,0,0,0,17,133,30,9,46,6,0,0,1,2,2,3,57,17,0,0,10,1,0,0,0,0,0,4,93,133,76,1,4,6,1,20,8,114,68,43,133,51,3,2,2,1,51,50,108,16,1,0,73,18,0,0,0,0,0,7,133,48,3,0,11,99,15,59,15,6,5,8,72,133,62,19,36,13,38,25,13,17,29,37,57,8,0,0,0,0,4,36,73,10,0,0,12,117,68,62,38,14,0,0,20,133,17,4,98,44,2,0,0,1,6,25
58,28,3,22,12,0,0,2,90,68,69,96,22,0,0,5,0,0,11,117,43,0,0,0,0,0,0,0,0,0,0,0,85,27,11,55,36,0,0,6,135,63,27,89,19,2,0,21,13,5,37,135,80,24,0,2,0,0,1,4,4,3,0,0,21,33,41,44,21,25,23,7,135,37,7,6,15,32,34,135,13,1,3,28,135,135,11,50,0,0,0,1,35,15,0,0,0,0,1,3,2,56,62,6,38,0,0,1,2,23,33,135,15,0,0,7,128,37,9,62,0,0,0,5,38,0,0,0
61,15,39,11,0,2,15,44,14,8,86,123,6,6,12,10,0,0,74,123,1,0,1,0,0,0,23,78,0,0,0,0,103,1,0,0,0,2,26,87,22,1,6,16,5,15,123,61,72,10,58,112,1,1,15,46,3,3,66,123,0,0,0,0,82,5,0,0,0,0,5,44,50,53,5,0,0,1,22,20,123,121,8,4,0,0,1,16,13,30,63,113,0,0,0,0,101,75,11,0,0,0,0,3,18,123,80,0,0,0,0,0,38,123,29,0,0,0,0,0,6,24,18,3,0,2,0,0
37,0,0,0,12,11,1,5,173,22,4,2,0,0,0,3,81,15,23,143,0,0,0,0,0,0,5,173,11,0,0,1,59,0,0,0,12,11,0,3,173,30,0,0,0,0,0,4,111,19,2,23,6,1,4,3,0,0,6,158,24,3,2,0,66,0,0,0,4,14,3,6,173,4,0,0,0,0,0,37,92,2,2,3,3,0,6,44,1,2,17,17,3,1,8,6,62,1,0,0,0,3,7,6,173,5,0,0,0,0,1,18,62,0,0,0,0,12,47,37,0,0,0,0,0,10,83,23
75,117,0,0,0,0,0,0,97,123,1,0,0,0,0,0,20,123,41,0,0,0,2,3,3,51,57,0,0,0,1,5,123,61,0,0,0,0,1,11,123,98,0,0,3,1,0,9,42,34,3,4,32,21,27,30,43,17,5,1,1,1,12,56,123,3,0,0,0,3,2,43,123,4,0,0,2,0,12,123,38,5,1,17,40,9,21,78,104,23,5,6,3,1,2,37,87,0,0,0,0,1,2,81,43,0,0,0,0,0,20,123,13,0,0,0,0,4,56,118,107,13,0,0,0,3,23,76
14,5,0,0,0,0,51,92,29,1,0,0,0,0,12,143,143,16,0,0,0,0,7,71,143,15,0,0,0,0,1,58,13,71,49,2,0,0,10,32,44,17,14,19,6,0,11,122,143,17,0,0,0,0,4,116,143,9,0,0,0,0,0,91,15,19,11,1,0,2,8,17,66,26,5,28,9,0,0,11,143,66,0,3,0,0,0,19,107,13,0,0,0,0,4,77,36,11,0,0,0,1,1,3,57,9,0,3,7,4,0,9,143,5,0,0,0,0,1,62,28,0,0,0,0,0,20,76
0,0,0,0,1,48,131,6,4,2,5,1,0,4,131,68,26,0,4,6,30,11,86,80,4,0,0,50,131,2,1,3,0,5,10,10,16,29,39,0,33,15,25,20,0,3,56,32,131,19,3,2,9,1,13,84,22,0,0,38,131,9,2,12,5,3,4,3,5,22,46,30,28,55,45,9,0,0,25,75,63,81,19,0,1,42,75,22,10,1,0,3,90,131,48,6,0,0,0,0,0,19,51,24,5,3,0,0,0,3,115,105,0,3,0,0,0,78,131,18,0,0,0,0,0,106,66,0
0,0,9,11,0,2,15,8,48,10,1,1,0,6,10,5,107,119,32,0,0,0,0,2,18,138,63,0,0,0,0,0,0,0,60,138,0,0,0,0,97,15,31,82,0,0,0,1,138,122,22,1,0,0,5,18,24,83,72,3,0,6,35,5,0,0,13,60,5,11,69,13,37,8,22,108,25,23,23,5,138,12,5,7,2,3,101,138,13,4,3,0,0,31,138,26,4,55,59,5,0,4,42,13,0,12,86,39,3,10,16,1,7,19,14,22,1,1,22,18,1,28,35,0,0,2,46,2
24,4,0,0,1,9,27,58,105,0,2,3,2,1,5,123,15,0,33,61,19,9,20,20,1,0,11,69,98,26,5,0,27,7,4,13,19,11,3,18,123,14,2,3,5,2,2,61,42,3,2,33,60,50,44,12,6,4,9,26,87,113,18,0,10,51,86,41,15,4,0,2,123,109,42,1,2,8,14,14,33,2,1,51,62,51,58,12,0,1,23,70,39,85,36,0,10,25,33,5,0,22,75,47,3,22,16,0,0,111,123,2,1,3,0,0,1,123,123,2,1,7,3,1,2,81,86,0
0,1,3,6,24,115,42,3,6,13,5,8,24,34,2,3,11,53,121,13,8,28,9,5,0,2,141,41,6,11,0,0,0,27,28,56,28,11,7,0,78,19,4,33,25,1,0,0,141,108,98,10,2,0,0,6,13,11,138,114,51,0,0,0,0,16,15,66,89,0,0,0,89,1,0,21,78,1,0,3,141,1,0,1,4,2,1,49,27,0,0,35,60,8,2,12,0,5,13,73,112,0,0,0,54,0,0,17,103,1,0,4,141,3,0,0,0,0,1,48,27,3,1,6,5,2,2,21
72,103,2,0,1,4,15,9,44,78,13,0,0,2,46,87,52,25,11,14,27,1,3,80,2,0,1,53,114,31,5,3,55,72,4,10,49,11,8,4,114,114,8,1,15,6,18,41,62,89,56,10,12,1,4,42,3,2,8,114,114,1,1,4,26,31,2,3,68,43,0,2,114,28,1,0,11,4,15,109,40,14,18,6,1,1,98,114,17,5,6,104,24,1,21,20,3,3,0,1,45,48,21,9,47,7,0,0,0,2,47,81,114,31,0,0,0,0,32,61,83,29,4,12,2,0,2,9
26,64,0,2,107,127,48,12,127,127,6,2,13,8,0,11,56,27,32,91,28,3,0,22,0,1,72,127,19,0,0,0,79,127,3,4,31,36,5,0,114,127,4,0,0,0,0,18,123,28,17,8,4,1,0,43,21,24,76,100,26,0,0,3,84,127,3,2,12,0,0,0,30,73,26,0,0,0,0,1,118,25,5,0,0,0,2,43,33,4,3,16,19,9,27,45,60,62,0,0,0,0,0,4,18,11,2,0,0,0,6,17,10,3,0,0,0,0,23,27,15,0,0,0,0,0,40,50
17,1,0,0,137,25,0,0,137,23,0,0,6,1,0,3,105,8,0,0,5,21,4,10,0,0,0,2,36,63,10,0,32,6,0,1,137,32,0,0,137,46,0,0,2,1,1,8,92,13,0,0,26,36,6,8,0,0,0,0,81,71,1,0,41,5,0,1,134,15,0,0,137,12,0,0,0,0,5,70,32,1,0,0,4,80,48,50,0,0,0,0,25,137,19,1,32,1,0,0,82,18,0,5,118,1,0,0,0,7,12,37,10,0,0,1,8,133,44,19,0,0,4,5,11,137,16,3
21,18,0,0,8,26,9,1,72,119,3,1,2,2,10,6,37,119,6,3,0,0,22,56,4,10,8,87,65,9,3,23,117,25,0,0,1,19,6,4,119,51,0,2,7,24,64,32,100,43,1,0,1,8,71,117,29,43,16,38,17,2,6,55,119,38,4,1,0,1,0,0,117,29,6,41,53,10,5,9,119,41,1,8,15,2,9,117,33,38,17,4,0,7,78,62,58,110,20,1,0,0,0,0,46,35,1,13,84,10,0,1,54,4,0,4,26,4,28,76,28,0,0,0,0,2,99,69
25,3,0,0,0,0,1,6,19,5,15,29,0,0,0,2,2,11,27,85,0,0,0,0,5,141,88,13,0,0,0,0,25,14,0,0,0,0,0,0,29,8,2,1,0,0,0,13,68,43,22,23,0,0,0,14,203,203,86,11,0,0,0,23,24,10,4,15,2,0,0,0,21,13,3,0,0,0,0,1,125,17,0,0,0,0,0,8,203,42,1,0,0,4,1,41,10,1,1,44,42,0,0,2,26,5,0,0,0,0,0,3,106,19,2,1,0,0,0,1,203,38,0,0,6,15,7,30
0,0,3,49,4,0,0,0,34,24,25,63,6,0,0,0,163,56,3,1,0,0,5,49,95,12,0,0,0,21,41,64,0,0,4,9,11,3,0,0,70,11,1,14,40,17,0,2,163,99,0,0,1,1,0,9,79,42,6,2,0,0,1,19,0,0,1,6,31,6,0,0,77,0,0,0,61,20,0,17,163,6,0,0,0,0,0,163,85,10,3,0,0,0,0,88,0,0,0,1,29,15,1,0,21,2,0,0,51,24,1,18,60,2,2,2,0,0,9,163,99,3,0,0,0,0,0,163
15,0,0,2,8,0,0,2,35,23,0,0,1,1,0,2,44,112,106,7,0,0,0,0,0,7,128,46,2,0,0,0,13,14,7,4,14,1,0,0,102,41,28,0,0,0,0,6,128,102,52,1,0,0,14,77,8,11,128,17,0,4,71,24,5,109,57,13,2,0,0,0,21,128,128,0,0,0,0,1,86,90,63,34,9,9,30,37,3,0,1,32,17,33,128,17,22,69,10,1,0,6,15,10,31,74,31,0,0,1,25,69,18,59,39,75,9,2,3,30,0,0,19,128,37,14,25,0
0,0,0,0,0,0,0,0,28,24,0,0,0,0,0,0,83,127,0,0,0,0,0,0,49,126,0,0,0,0,0,0,14,0,0,0,0,0,0,5,138,27,0,0,0,0,0,12,138,60,0,0,0,0,0,2,138,29,0,0,0,0,0,7,88,1,0,0,0,0,0,13,138,2,0,0,0,0,0,33,138,4,0,0,0,0,0,24,138,15,0,0,0,2,2,10,128,3,0,0,0,0,0,13,138,1,0,0,0,0,0,25,138,0,0,0,0,4,2,43,76,1,0,0,0,138,58,30
30,35,19,0,3,4,0,7,56,56,5,0,0,0,0,13,31,7,0,0,3,27,44,69,0,5,0,0,12,99,57,11,53,2,6,2,0,0,1,84,97,11,0,0,0,2,0,35,25,9,0,0,26,49,1,2,7,17,0,0,23,31,0,0,29,26,147,100,0,0,0,40,88,21,83,45,5,11,3,31,21,16,0,2,14,44,3,3,6,13,0,0,34,57,0,0,34,147,147,147,50,7,0,0,3,6,147,147,147,34,0,0,23,10,0,9,46,29,0,1,2,2,0,0,32,57,0,0
21,2,0,0,136,117,8,2,136,42,0,0,26,14,1,9,64,7,0,0,0,7,29,27,4,0,0,0,0,3,46,30,58,4,0,0,82,119,9,2,136,47,1,0,8,13,4,19,41,15,2,1,31,136,41,12,14,2,3,2,2,67,136,45,69,17,0,1,83,30,0,1,136,23,0,0,5,30,33,64,30,6,1,4,29,136,40,20,61,50,33,5,2,22,8,7,70,20,0,0,34,17,0,0,73,23,1,4,5,4,3,5,23,32,23,25,13,11,2,2,72,112,15,2,0,0,0,2
0,0,0,1,70,3,0,0,60,6,1,0,4,0,0,20,138,75,20,6,2,0,0,8,18,23,22,69,112,0,0,0,0,0,0,3,91,1,0,0,107,2,0,0,9,0,0,8,138,66,1,5,4,0,0,3,34,22,3,69,138,0,0,0,0,0,0,0,85,9,0,0,90,1,0,0,8,1,0,19,138,26,1,2,1,0,19,138,23,9,3,60,138,44,46,45,0,0,0,2,41,23,2,0,8,0,0,0,2,3,9,18,20,0,0,0,0,0,65,138,0,0,0,0,15,74,138,52
39,8,5,3,0,0,0,8,159,7,3,2,0,0,0,61,88,5,53,58,0,0,0,15,0,0,96,159,0,0,0,0,36,21,6,3,1,0,0,0,159,49,0,0,0,0,0,10,142,5,0,0,0,1,4,17,0,1,8,13,1,4,4,0,45,4,0,1,7,0,0,12,159,16,0,0,0,0,0,51,127,58,25,0,0,0,1,15,0,46,79,0,0,0,1,0,15,0,0,2,14,1,1,12,159,13,0,0,0,0,0,50,159,104,32,0,0,0,0,8,0,38,63,0,0,5,4,0
0,0,3,111,5,3,12,37,14,0,0,12,0,0,6,138,98,4,1,0,0,0,0,126,30,4,1,30,73,1,0,4,0,0,11,138,1,0,0,2,54,6,28,138,0,0,0,51,138,19,6,5,0,0,0,50,51,3,0,3,96,23,2,5,4,0,11,108,8,0,0,46,14,11,47,138,8,0,0,0,138,30,26,36,3,4,15,33,18,0,0,6,59,21,46,21,12,0,1,15,1,0,3,138,0,0,7,60,50,46,14,32,8,2,3,11,29,72,66,36,1,0,0,1,4,11,77,43
0,0,0,67,37,0,0,0,118,1,1,21,2,0,0,23,130,1,0,0,0,0,0,42,8,0,1,3,1,7,1,3,0,0,24,90,90,0,0,0,87,9,28,55,11,0,0,13,130,16,3,1,0,14,4,61,15,0,0,0,1,130,28,7,1,18,130,86,40,0,0,1,22,49,110,126,37,1,1,3,107,93,18,3,11,109,11,15,4,0,0,0,9,130,17,3,34,15,16,17,47,0,0,12,5,5,4,25,130,13,8,6,5,6,0,0,28,129,20,8,2,0,0,0,9,52,1,0
6,0,0,0,0,13,96,48,9,1,0,0,0,0,50,94,6,1,7,2,2,20,38,32,14,16,9,12,3,19,20,10,23,12,10,7,4,92,129,49,129,33,11,11,4,3,55,129,39,11,8,37,96,33,37,18,9,5,0,3,21,25,129,36,89,109,57,8,1,15,3,3,129,129,45,10,7,11,8,23,34,6,2,34,112,77,16,12,3,6,10,56,40,11,25,4,72,129,24,8,3,0,1,5,29,89,30,19,16,8,23,41,1,3,2,27,65,42,24,5,0,0,1,19,24,26,8,1
27,4,5,3,0,10,69,112,12,2,14,71,47,12,11,68,0,1,37,59,34,4,0,0,0,2,23,18,19,5,0,0,92,57,14,0,0,6,16,112,112,27,11,14,15,10,15,112,5,3,29,84,39,22,6,2,0,0,2,17,41,33,11,0,112,45,4,0,0,0,0,85,112,43,12,7,1,8,33,32,6,61,48,43,27,49,45,8,0,12,41,108,56,40,9,0,112,29,9,1,0,0,0,42,94,27,22,8,0,1,41,106,26,99,44,27,5,6,83,77,1,13,39,112,39,43,58,7
26,37,20,6,12,1,0,0,41,21,25,33,124,1,0,0,131,47,13,19,57,0,0,8,87,45,131,58,0,0,0,22,29,34,5,8,10,8,3,8,37,20,0,3,131,75,2,5,131,7,0,2,50,17,0,20,131,2,0,0,2,0,0,46,19,7,2,2,26,23,8,22,27,6,1,1,121,88,6,13,131,8,0,0,14,9,0,16,131,1,0,0,2,0,0,34,4,26,19,10,34,3,0,2,16,17,12,13,122,8,0,0,131,41,8,0,3,0,0,7,131,28,0,0,1,0,0,22
